Channel 1 (V),Channel 2 (V),Math 1 (mA)
-4.971115957032084,-0.0019779385992242382,-0.0089906299964738097
-4.971115957032084,-0.0019779385992242382,-0.0089906299964738097
-4.9674163639877253,-0.0019779385992242382,-0.0089906299964738097
-4.9637167709433676,-0.0019779385992242382,-0.0089906299964738097
-4.960017177899009,-0.0023128619462676747,-0.01051300884667125
-4.960017177899009,-0.0019779385992242382,-0.0089906299964738097
-4.9563175848546503,-0.0023128619462676747,-0.01051300884667125
-4.9526179918102917,-0.0019779385992242382,-0.0089906299964738097
-4.9526179918102917,-0.0019779385992242382,-0.0089906299964738097
-4.948918398765934,-0.0019779385992242382,-0.0089906299964738097
-4.9452188057215754,-0.0019779385992242382,-0.0089906299964738097
-4.9415192126772167,-0.0019779385992242382,-0.0089906299964738097
-4.9415192126772167,-0.0019779385992242382,-0.0089906299964738097
-4.9378196196328581,-0.0019779385992242382,-0.0089906299964738097
-4.9341200265885004,-0.0019779385992242382,-0.0089906299964738097
-4.9341200265885004,-0.0019779385992242382,-0.0089906299964738097
-4.9267208404997831,-0.0019779385992242382,-0.0089906299964738097
-4.9304204335441417,-0.0019779385992242382,-0.0089906299964738097
-4.9267208404997831,-0.0019779385992242382,-0.0089906299964738097
-4.9230212474554271,-0.0019779385992242382,-0.0089906299964738097
-4.9193216544110667,-0.0019779385992242382,-0.0089906299964738097
-4.9193216544110667,-0.0019779385992242382,-0.0089906299964738097
-4.9119224683223495,-0.0019779385992242382,-0.0089906299964738097
-4.9119224683223495,-0.0019779385992242382,-0.0089906299964738097
-4.9082228752779917,-0.0019779385992242382,-0.0089906299964738097
-4.9082228752779917,-0.0019779385992242382,-0.0089906299964738097
-4.9045232822336331,-0.0019779385992242382,-0.0089906299964738097
-4.9008236891892762,-0.0019779385992242382,-0.0089906299964738097
-4.8971240961449158,-0.0019779385992242382,-0.0089906299964738097
-4.8971240961449158,-0.0023128619462676747,-0.01051300884667125
-4.8934245031005581,-0.0019779385992242382,-0.0089906299964738097
-4.8934245031005581,-0.0019779385992242382,-0.0089906299964738097
-4.8897249100561995,-0.0023128619462676747,-0.01051300884667125
-4.8860253170118408,-0.0023128619462676747,-0.01051300884667125
-4.8860253170118408,-0.0023128619462676747,-0.01051300884667125
-4.882325723967484,-0.0019779385992243904,-0.0089906299964745019
-4.8823257239674822,-0.0019779385992242382,-0.0089906299964738097
-4.8786261309231245,-0.0019779385992242382,-0.0089906299964738097
-4.8749265378787658,-0.0019779385992242382,-0.0089906299964738097
-4.871226944834409,-0.0023128619462675225,-0.010513008846670557
-4.8712269448344072,-0.0019779385992242382,-0.0089906299964738097
-4.8675273517900486,-0.0023128619462676747,-0.01051300884667125
-4.8675273517900486,-0.0023128619462676747,-0.01051300884667125
-4.8638277587456926,-0.0019779385992243904,-0.0089906299964745019
-4.8601281657013322,-0.0019779385992242382,-0.0089906299964738097
-4.8601281657013322,-0.0019779385992242382,-0.0089906299964738097
-4.8564285726569736,-0.0019779385992242382,-0.0089906299964738097
-4.8527289796126167,-0.0023128619462675225,-0.010513008846670557
-4.852728979612615,-0.0023128619462676747,-0.01051300884667125
-4.8490293865682572,-0.0019779385992242382,-0.0089906299964738097
-4.8490293865682572,-0.0023128619462676747,-0.01051300884667125
-4.8416302004795435,-0.0019779385992243904,-0.0089906299964745019
-4.84163020047954,-0.0023128619462676747,-0.01051300884667125
-4.8379306074351813,-0.0023128619462676747,-0.01051300884667125
-4.8379306074351813,-0.0023128619462676747,-0.01051300884667125
-4.8379306074351813,-0.0023128619462676747,-0.01051300884667125
-4.8379306074351813,-0.0023128619462676747,-0.01051300884667125
-4.8342310143908236,-0.0019779385992242382,-0.0089906299964738097
-4.830531421346465,-0.0019779385992242382,-0.0089906299964738097
-4.8268318283021063,-0.0019779385992243904,-0.0089906299964745019
-4.8268318283021063,-0.0023128619462676747,-0.01051300884667125
-4.8231322352577477,-0.0023128619462676747,-0.01051300884667125
-4.8231322352577477,-0.0023128619462676747,-0.01051300884667125
-4.81943264221339,-0.0019779385992242382,-0.0089906299964738097
-4.81943264221339,-0.0019779385992242382,-0.0089906299964738097
-4.8157330491690313,-0.0019779385992242382,-0.0089906299964738097
-4.8120334561246727,-0.0019779385992242382,-0.0089906299964738097
-4.8083338630803141,-0.0023128619462675225,-0.010513008846670557
-4.8083338630803141,-0.0019779385992242382,-0.0089906299964738097
-4.8046342700359563,-0.0019779385992242382,-0.0089906299964738097
-4.8046342700359563,-0.0019779385992242382,-0.0089906299964738097
-4.8009346769915959,-0.0019779385992242382,-0.0089906299964738097
-4.7972350839472391,-0.0019779385992242382,-0.0089906299964738097
-4.7935354909028813,-0.0019779385992242382,-0.0089906299964738097
-4.7898358978585227,-0.0019779385992242382,-0.0089906299964738097
-4.7898358978585209,-0.0023128619462676747,-0.01051300884667125
-4.7861363048141641,-0.0023128619462676747,-0.01051300884667125
-4.7824367117698054,-0.0019779385992242382,-0.0089906299964738097
-4.7824367117698054,-0.0023128619462676747,-0.01051300884667125
-4.7787371187254477,-0.0019779385992243904,-0.0089906299964745019
-4.7787371187254477,-0.0023128619462676747,-0.01051300884667125
-4.7713379326367305,-0.0019779385992242382,-0.0089906299964738097
-4.7713379326367305,-0.0023128619462676747,-0.01051300884667125
-4.76763833959237,-0.0019779385992242382,-0.0089906299964738097
-4.7639387465480141,-0.0019779385992242382,-0.0089906299964738097
-4.7639387465480141,-0.0019779385992242382,-0.0089906299964738097
-4.7602391535036555,-0.0019779385992242382,-0.0089906299964738097
-4.7602391535036537,-0.0019779385992243904,-0.0089906299964745019
-4.7565395604592968,-0.0023128619462676747,-0.01051300884667125
-4.7528399674149382,-0.0019779385992242382,-0.0089906299964738097
-4.7528399674149382,-0.0019779385992242382,-0.0089906299964738097
-4.7528399674149346,-0.0019779385992242382,-0.0089906299964738097
-4.7454407813262218,-0.0019779385992242382,-0.0089906299964738097
-4.7454407813262218,-0.0023128619462676747,-0.01051300884667125
-4.7417411882818632,-0.0023128619462676747,-0.01051300884667125
-4.7417411882818596,-0.0023128619462676747,-0.01051300884667125
-4.7343420021931468,-0.0023128619462676747,-0.01051300884667125
-4.7380415952375046,-0.0023128619462676747,-0.01051300884667125
-4.7343420021931468,-0.0023128619462676747,-0.01051300884667125
-4.7306424091487882,-0.0023128619462676747,-0.01051300884667125
-4.7269428161044296,-0.0023128619462676747,-0.01051300884667125
-4.7269428161044296,-0.0019779385992242382,-0.0089906299964738097
-4.7232432230600709,-0.0023128619462676747,-0.01051300884667125
-4.7195436300157132,-0.0019779385992242382,-0.0089906299964738097
-4.7158440369713546,-0.0019779385992242382,-0.0089906299964738097
-4.7158440369713546,-0.0019779385992242382,-0.0089906299964738097
-4.7121444439269959,-0.0019779385992242382,-0.0089906299964738097
-4.7084448508826373,-0.0019779385992242382,-0.0089906299964738097
-4.7047452578382796,-0.0023128619462676747,-0.01051300884667125
-4.7047452578382796,-0.0019779385992242382,-0.0089906299964738097
-4.7010456647939209,-0.0019779385992242382,-0.0089906299964738097
-4.7010456647939209,-0.0019779385992242382,-0.0089906299964738097
-4.6973460717495623,-0.0019779385992242382,-0.0089906299964738097
-4.6936464787052037,-0.0019779385992242382,-0.0089906299964738097
-4.6899468856608459,-0.0019779385992242382,-0.0089906299964738097
-4.6899468856608459,-0.0023128619462676747,-0.01051300884667125
-4.6862472926164891,-0.0019779385992243904,-0.0089906299964745019
-4.6862472926164873,-0.0019779385992242382,-0.0089906299964738097
-4.6825476995721287,-0.0023128619462676747,-0.01051300884667125
-4.6825476995721287,-0.0023128619462676747,-0.01051300884667125
-4.6825476995721287,-0.0023128619462676747,-0.01051300884667125
-4.6825476995721287,-0.0023128619462676747,-0.01051300884667125
-4.6788481065277701,-0.0019779385992242382,-0.0089906299964738097
-4.6751485134834123,-0.0019779385992242382,-0.0089906299964738097
-4.6714489204390555,-0.0023128619462675225,-0.010513008846670557
-4.6714489204390537,-0.0019779385992242382,-0.0089906299964738097
-4.6677493273946951,-0.0023128619462676747,-0.01051300884667125
-4.6640497343503373,-0.0019779385992242382,-0.0089906299964738097
-4.6603501413059805,-0.0023128619462675225,-0.010513008846670557
-4.6566505482616201,-0.0019779385992242382,-0.0089906299964738097
-4.6566505482616201,-0.0019779385992242382,-0.0089906299964738097
-4.6529509552172614,-0.0023128619462676747,-0.01051300884667125
-4.6529509552172614,-0.0019779385992243904,-0.0089906299964745019
-4.6492513621729037,-0.0019779385992242382,-0.0089906299964738097
-4.6455517691285451,-0.0019779385992242382,-0.0089906299964738097
-4.6418521760841864,-0.0023128619462676747,-0.01051300884667125
-4.6418521760841864,-0.0023128619462676747,-0.01051300884667125
-4.6381525830398278,-0.0023128619462676747,-0.01051300884667125
-4.6381525830398278,-0.0023128619462676747,-0.01051300884667125
-4.6344529899954701,-0.0023128619462676747,-0.01051300884667125
-4.6344529899954701,-0.0023128619462676747,-0.01051300884667125
-4.6307533969511114,-0.0023128619462676747,-0.01051300884667125
-4.6270538039067528,-0.0019779385992242382,-0.0089906299964738097
-4.6233542108623942,-0.0019779385992242382,-0.0089906299964738097
-4.6233542108623942,-0.0023128619462675225,-0.010513008846670557
-4.6196546178180364,-0.0019779385992242382,-0.0089906299964738097
-4.6196546178180364,-0.0019779385992242382,-0.0089906299964738097
-4.6159550247736778,-0.0019779385992242382,-0.0089906299964738097
-4.6159550247736778,-0.0019779385992242382,-0.0089906299964738097
-4.6085558386849605,-0.0019779385992242382,-0.0089906299964738097
-4.6085558386849605,-0.0019779385992242382,-0.0089906299964738097
-4.6048562456406028,-0.0019779385992242382,-0.0089906299964738097
-4.6048562456406028,-0.0019779385992242382,-0.0089906299964738097
-4.6011566525962442,-0.0019779385992242382,-0.0089906299964738097
-4.5974570595518855,-0.0019779385992242382,-0.0089906299964738097
-4.5937574665075269,-0.0019779385992242382,-0.0089906299964738097
-4.5937574665075269,-0.0019779385992242382,-0.0089906299964738097
-4.5900578734631692,-0.0019779385992242382,-0.0089906299964738097
-4.5900578734631692,-0.0019779385992242382,-0.0089906299964738097
-4.5863582804188106,-0.0023128619462676747,-0.01051300884667125
-4.5826586873744501,-0.0023128619462675225,-0.010513008846670557
-4.5789590943300933,-0.0019779385992242382,-0.0089906299964738097
-4.5789590943300933,-0.0019779385992242382,-0.0089906299964738097
-4.5752595012857356,-0.0019779385992242382,-0.0089906299964738097
-4.575259501285732,-0.0019779385992242382,-0.0089906299964738097
-4.5678603151970183,-0.0019779385992242382,-0.0089906299964738097
-4.5678603151970183,-0.0019779385992242382,-0.0089906299964738097
-4.5641607221526597,-0.0019779385992242382,-0.0089906299964738097
-4.5641607221526579,-0.0019779385992242382,-0.0089906299964738097
-4.5604611291083019,-0.0019779385992242382,-0.0089906299964738097
-4.5567615360639433,-0.0019779385992242382,-0.0089906299964738097
-4.5567615360639433,-0.0019779385992242382,-0.0089906299964738097
-4.5493623499752278,-0.0019779385992243904,-0.0089906299964745019
-4.5530619430195847,-0.0023128619462676747,-0.01051300884667125
-4.5456627569308683,-0.0019779385992242382,-0.0089906299964738097
-4.5456627569308683,-0.0019779385992242382,-0.0089906299964738097
-4.5419631638865097,-0.0019779385992242382,-0.0089906299964738097
-4.5419631638865097,-0.0019779385992242382,-0.0089906299964738097
-4.538263570842151,-0.0019779385992242382,-0.0089906299964738097
-4.5345639777977933,-0.0019779385992242382,-0.0089906299964738097
-4.5308643847534347,-0.0019779385992242382,-0.0089906299964738097
-4.5308643847534347,-0.0019779385992242382,-0.0089906299964738097
-4.527164791709076,-0.0019779385992242382,-0.0089906299964738097
-4.5234651986647174,-0.0019779385992242382,-0.0089906299964738097
-4.5234651986647174,-0.0019779385992243904,-0.0089906299964745019
-4.5234651986647174,-0.0023128619462676747,-0.01051300884667125
-4.5234651986647174,-0.0023128619462676747,-0.01051300884667125
-4.5234651986647174,-0.0019779385992242382,-0.0089906299964738097
-4.516066012576001,-0.0019779385992242382,-0.0089906299964738097
-4.516066012576001,-0.0019779385992242382,-0.0089906299964738097
-4.5123664195316424,-0.0019779385992242382,-0.0089906299964738097
-4.5123664195316424,-0.0019779385992242382,-0.0089906299964738097
-4.5086668264872838,-0.0019779385992242382,-0.0089906299964738097
-4.5086668264872838,-0.0019779385992242382,-0.0089906299964738097
-4.5012676403985674,-0.0019779385992242382,-0.0089906299964738097
-4.5012676403985674,-0.0023128619462676747,-0.01051300884667125
-4.497568047354207,-0.0023128619462675225,-0.010513008846670557
-4.4938684543098502,-0.0019779385992242382,-0.0089906299964738097
-4.4938684543098502,-0.0023128619462676747,-0.01051300884667125
-4.4901688612654924,-0.0019779385992242382,-0.0089906299964738097
-4.4864692682211338,-0.0019779385992242382,-0.0089906299964738097
-4.4827696751767752,-0.0019779385992242382,-0.0089906299964738097
-4.4827696751767752,-0.0019779385992242382,-0.0089906299964738097
-4.4790700821324165,-0.0019779385992242382,-0.0089906299964738097
-4.4790700821324165,-0.0019779385992242382,-0.0089906299964738097
-4.4753704890880588,-0.0019779385992242382,-0.0089906299964738097
-4.4716708960437002,-0.0019779385992242382,-0.0089906299964738097
-4.4679713029993415,-0.0019779385992242382,-0.0089906299964738097
-4.4679713029993415,-0.0019779385992242382,-0.0089906299964738097
-4.4642717099549829,-0.0023128619462676747,-0.01051300884667125
-4.4642717099549829,-0.0019779385992242382,-0.0089906299964738097
-4.4605721169106252,-0.0019779385992242382,-0.0089906299964738097
-4.4568725238662665,-0.0019779385992242382,-0.0089906299964738097
-4.4531729308219079,-0.0019779385992242382,-0.0089906299964738097
-4.4494733377775493,-0.0019779385992242382,-0.0089906299964738097
-4.4494733377775493,-0.0019779385992242382,-0.0089906299964738097
-4.4494733377775493,-0.0019779385992242382,-0.0089906299964738097
-4.4420741516888365,-0.0019779385992242382,-0.0089906299964738097
-4.4420741516888329,-0.0019779385992242382,-0.0089906299964738097
-4.4383745586444743,-0.0019779385992242382,-0.0089906299964738097
-4.4383745586444743,-0.0019779385992242382,-0.0089906299964738097
-4.4346749656001174,-0.0019779385992242382,-0.0089906299964738097
-4.4346749656001156,-0.0016430152521806907,-0.0074682511462758668
-4.4272757795113993,-0.0019779385992242382,-0.0089906299964738097
-4.4272757795113993,-0.0019779385992242382,-0.0089906299964738097
-4.4198765934226856,-0.0019779385992242382,-0.0089906299964738097
-4.419876593422682,-0.0019779385992242382,-0.0089906299964738097
-4.4161770003783243,-0.0019779385992242382,-0.0089906299964738097
-4.4161770003783243,-0.0019779385992242382,-0.0089906299964738097
-4.4124774073339674,-0.0019779385992242382,-0.0089906299964738097
-4.4124774073339657,-0.0019779385992242382,-0.0089906299964738097
-4.408777814289607,-0.0019779385992242382,-0.0089906299964738097
-4.408777814289607,-0.0019779385992242382,-0.0089906299964738097
-4.4013786282008942,-0.0019779385992242382,-0.0089906299964738097
-4.4013786282008907,-0.0019779385992242382,-0.0089906299964738097
-4.397679035156532,-0.0019779385992242382,-0.0089906299964738097
-4.397679035156532,-0.0019779385992242382,-0.0089906299964738097
-4.3939794421121752,-0.0023128619462675225,-0.010513008846670557
-4.3902798490678157,-0.0019779385992242382,-0.0089906299964738097
-4.3902798490678157,-0.0019779385992242382,-0.0089906299964738097
-4.386580256023457,-0.0019779385992242382,-0.0089906299964738097
-4.3828806629791002,-0.0019779385992242382,-0.0089906299964738097
-4.3828806629790984,-0.0019779385992242382,-0.0089906299964738097
-4.3791810699347398,-0.0019779385992242382,-0.0089906299964738097
-4.375481476890382,-0.0016430152521806907,-0.0074682511462758668
-4.3717818838460252,-0.001977938599224086,-0.0089906299964731175
-4.3717818838460234,-0.0019779385992242382,-0.0089906299964738097
-4.3680822908016648,-0.0019779385992242382,-0.0089906299964738097
-4.3680822908016648,-0.0019779385992242382,-0.0089906299964738097
-4.3643826977573079,-0.0019779385992242382,-0.0089906299964738097
-4.3643826977573061,-0.0019779385992242382,-0.0089906299964738097
-4.3606831047129484,-0.0019779385992242382,-0.0089906299964738097
-4.3606831047129484,-0.0019779385992242382,-0.0089906299964738097
-4.3606831047129484,-0.0019779385992242382,-0.0089906299964738097
-4.3569835116685898,-0.0019779385992242382,-0.0089906299964738097
-4.3569835116685898,-0.0019779385992242382,-0.0089906299964738097
-4.3532839186242311,-0.0019779385992242382,-0.0089906299964738097
-4.3495843255798743,-0.0019779385992242382,-0.0089906299964738097
-4.3495843255798725,-0.0019779385992242382,-0.0089906299964738097
-4.3458847325355148,-0.0016430152521806907,-0.0074682511462758668
-4.3421851394911561,-0.0019779385992242382,-0.0089906299964738097
-4.3421851394911526,-0.0016430152521808429,-0.007468251146276559
-4.3347859534024389,-0.0019779385992242382,-0.0089906299964738097
-4.3384855464467975,-0.0016430152521806907,-0.0074682511462758668
-4.3347859534024389,-0.0019779385992242382,-0.0089906299964738097
-4.3310863603580794,-0.0019779385992242382,-0.0089906299964738097
-4.3273867673137225,-0.0019779385992242382,-0.0089906299964738097
-4.3273867673137225,-0.0019779385992242382,-0.0089906299964738097
-4.3236871742693639,-0.0019779385992242382,-0.0089906299964738097
-4.3236871742693603,-0.0019779385992243904,-0.0089906299964745019
-4.3162879881806475,-0.0023128619462676747,-0.01051300884667125
-4.3162879881806475,-0.0019779385992242382,-0.0089906299964738097
-4.3125883951362889,-0.0019779385992242382,-0.0089906299964738097
-4.3125883951362871,-0.0019779385992242382,-0.0089906299964738097
-4.3088888020919303,-0.0019779385992242382,-0.0089906299964738097
-4.3051892090475716,-0.0019779385992242382,-0.0089906299964738097
-4.3014896160032139,-0.0019779385992242382,-0.0089906299964738097
-4.3014896160032121,-0.0019779385992242382,-0.0089906299964738097
-4.2977900229588553,-0.0019779385992242382,-0.0089906299964738097
-4.2940904299144966,-0.0016430152521806907,-0.0074682511462758668
-4.2940904299144966,-0.0019779385992242382,-0.0089906299964738097
-4.2903908368701371,-0.0019779385992242382,-0.0089906299964738097
-4.2866912438257803,-0.0019779385992242382,-0.0089906299964738097
-4.2866912438257803,-0.0019779385992242382,-0.0089906299964738097
-4.2829916507814216,-0.0019779385992242382,-0.0089906299964738097
-4.2829916507814181,-0.0019779385992242382,-0.0089906299964738097
-4.2755924646927053,-0.0019779385992242382,-0.0089906299964738097
-4.2755924646927053,-0.0019779385992242382,-0.0089906299964738097
-4.2718928716483466,-0.0019779385992242382,-0.0089906299964738097
-4.268193278603988,-0.0019779385992242382,-0.0089906299964738097
-4.268193278603988,-0.0019779385992242382,-0.0089906299964738097
-4.268193278603988,-0.0019779385992242382,-0.0089906299964738097
-4.2644936855596294,-0.0019779385992242382,-0.0089906299964738097
-4.2607940925152699,-0.0019779385992242382,-0.0089906299964738097
-4.257094499470913,-0.0019779385992242382,-0.0089906299964738097
-4.257094499470913,-0.0019779385992242382,-0.0089906299964738097
-4.2533949064265544,-0.0019779385992242382,-0.0089906299964738097
-4.249695313382194,-0.0019779385992242382,-0.0089906299964738097
-4.245995720337838,-0.0019779385992242382,-0.0089906299964738097
-4.245995720337838,-0.0019779385992242382,-0.0089906299964738097
-4.2422961272934794,-0.0019779385992242382,-0.0089906299964738097
-4.2422961272934794,-0.0019779385992242382,-0.0089906299964738097
-4.2385965342491208,-0.0019779385992242382,-0.0089906299964738097
-4.2348969412047621,-0.0019779385992242382,-0.0089906299964738097
-4.2348969412047621,-0.0019779385992242382,-0.0089906299964738097
-4.2311973481604044,-0.0019779385992242382,-0.0089906299964738097
-4.2311973481604044,-0.0019779385992242382,-0.0089906299964738097
-4.2274977551160458,-0.0016430152521806907,-0.0074682511462758668
-4.2237981620716871,-0.0019779385992242382,-0.0089906299964738097
-4.2200985690273285,-0.0019779385992242382,-0.0089906299964738097
-4.2200985690273285,-0.0019779385992242382,-0.0089906299964738097
-4.2163989759829708,-0.0019779385992242382,-0.0089906299964738097
-4.2163989759829708,-0.0019779385992242382,-0.0089906299964738097
-4.2089997898942535,-0.0019779385992242382,-0.0089906299964738097
-4.2089997898942535,-0.0019779385992242382,-0.0089906299964738097
-4.2053001968498949,-0.0019779385992242382,-0.0089906299964738097
-4.2053001968498949,-0.0016430152521806907,-0.0074682511462758668
-4.1979010107611785,-0.0019779385992242382,-0.0089906299964738097
-4.1979010107611785,-0.0019779385992242382,-0.0089906299964738097
-4.1979010107611785,-0.0019779385992242382,-0.0089906299964738097
-4.1979010107611785,-0.0019779385992242382,-0.0089906299964738097
-4.1942014177168199,-0.0019779385992242382,-0.0089906299964738097
-4.1942014177168199,-0.0019779385992242382,-0.0089906299964738097
-4.1905018246724612,-0.0019779385992242382,-0.0089906299964738097
-4.1868022316281035,-0.0019779385992242382,-0.0089906299964738097
-4.1868022316281035,-0.0016430152521806907,-0.0074682511462758668
-4.1794030455393898,-0.0016430152521806907,-0.0074682511462758668
-4.1757034524950276,-0.0016430152521806907,-0.0074682511462758668
-4.1794030455393862,-0.0019779385992242382,-0.0089906299964738097
-4.1720038594506699,-0.0019779385992242382,-0.0089906299964738097
-4.1720038594506699,-0.0019779385992242382,-0.0089906299964738097
-4.1683042664063112,-0.0019779385992242382,-0.0089906299964738097
-4.1683042664063112,-0.0019779385992242382,-0.0089906299964738097
-4.1646046733619526,-0.0016430152521806907,-0.0074682511462758668
-4.1609050803175966,-0.001977938599224086,-0.0089906299964731175
-4.1609050803175949,-0.0019779385992242382,-0.0089906299964738097
-4.1572054872732362,-0.0019779385992242382,-0.0089906299964738097
-4.1572054872732362,-0.0019779385992242382,-0.0089906299964738097
-4.1535058942288794,-0.0019779385992242382,-0.0089906299964738097
-4.149806301184519,-0.0019779385992242382,-0.0089906299964738097
-4.149806301184519,-0.0019779385992242382,-0.0089906299964738097
-4.1461067081401612,-0.0023128619462676747,-0.01051300884667125
-4.1424071150958044,-0.0019779385992243904,-0.0089906299964745019
-4.138707522051444,-0.0019779385992242382,-0.0089906299964738097
-4.138707522051444,-0.0019779385992242382,-0.0089906299964738097
-4.138707522051444,-0.0019779385992242382,-0.0089906299964738097
-4.1313083359627312,-0.0016430152521808429,-0.007468251146276559
-4.1313083359627276,-0.0019779385992242382,-0.0089906299964738097
-4.127608742918369,-0.0019779385992242382,-0.0089906299964738097
-4.127608742918369,-0.0019779385992242382,-0.0089906299964738097
-4.1239091498740121,-0.0019779385992242382,-0.0089906299964738097
-4.1239091498740104,-0.0019779385992242382,-0.0089906299964738097
-4.116509963785294,-0.0016430152521806907,-0.0074682511462758668
-4.116509963785294,-0.0016430152521806907,-0.0074682511462758668
-4.1128103707409371,-0.001977938599224086,-0.0089906299964731175
-4.1128103707409354,-0.0019779385992242382,-0.0089906299964738097
-4.1091107776965767,-0.0019779385992242382,-0.0089906299964738097
-4.1091107776965767,-0.0019779385992242382,-0.0089906299964738097
-4.1017115916078639,-0.0019779385992242382,-0.0089906299964738097
-4.1017115916078604,-0.0019779385992242382,-0.0089906299964738097
-4.0980119985635017,-0.0019779385992242382,-0.0089906299964738097
-4.0980119985635017,-0.0016430152521806907,-0.0074682511462758668
-4.0943124055191431,-0.0016430152521806907,-0.0074682511462758668
-4.0943124055191431,-0.0016430152521806907,-0.0074682511462758668
-4.0906128124747845,-0.0019779385992242382,-0.0089906299964738097
-4.0906128124747845,-0.0019779385992242382,-0.0089906299964738097
-4.086913219430425,-0.0016430152521808429,-0.007468251146276559
-4.0832136263860681,-0.0019779385992242382,-0.0089906299964738097
-4.0795140333417095,-0.0019779385992242382,-0.0089906299964738097
-4.0758144402973508,-0.0019779385992242382,-0.0089906299964738097
-4.0721148472529931,-0.0016430152521808429,-0.007468251146276559
-4.0721148472529931,-0.0019779385992242382,-0.0089906299964738097
-4.0684152542086345,-0.0019779385992242382,-0.0089906299964738097
-4.0647156611642759,-0.0016430152521806907,-0.0074682511462758668
-4.0610160681199172,-0.0019779385992242382,-0.0089906299964738097
